name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Evil Woman,Face the Music,Electric Light Orchestra,777NOXupZkFdg8zlPMoVqc,1975-10-01,63,269840,0.677,0.457,0.619,0.000149,0.221,0.74,-7.446,0.0334,119.624,9,4
Love Is The Drug,Siren,Roxy Music,3wtMkvedoWMQ3XTKv7tqcZ,1975-10-01,60,251333,0.838,0.059,0.757,0.0119,0.0271,0.602,-5.399,0.0927,124.65,2,4
I Don't Want to Talk About It - 2008 Remaster,Atlantic Crossing,Rod Stewart,2JWKzkQbYsNzx019WyGzaH,1975,66,288266,0.472,0.872,0.373,0.206,0.147,0.459,-12.98,0.0262,135.193,3,4
Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,4u7EnebtmKWzUH433cf5Qv,1975-11-21,81,354320,0.414,0.271,0.404,0.0,0.3,0.224,-9.928,0.0499,71.105,0,4
Hair of the Dog - 2010 - Remaster,Hair of the Dog,Nazareth,4plWteom872xTLJ6QTXR3p,1975-04-01,52,251133,0.633,0.0073,0.807,0.345,0.0802,0.562,-5.535,0.0493,127.979,4,4
Roadrunner,The Modern Lovers,The Modern Lovers,5E5HYgxGMp3BPakHGfKfIB,1976-09-01,55,246440,0.462,4.98e-05,0.84,6.47e-05,0.0893,0.804,-6.666,0.0346,75.54,2,4
Rock And Roll All Nite,Dressed To Kill,KISS,6KTv0Z8BmVqM7DPxbGzpVC,1975-03-19,75,168840,0.654,0.0468,0.929,0.0,0.0539,0.902,-5.906,0.0998,144.774,1,4
Welcome To The Machine - 2011 Remaster,Wish You Were Here (Remastered Version),Pink Floyd,0i8ztWwkzwBJxviDMqYdMA,1975-09-12,54,453253,0.384,0.453,0.264,0.0639,0.0599,0.0355,-16.275,0.0382,133.424,0,4
Don't Go Breaking My Heart,Rock Of The Westies,Elton John,7HW5WIw7ZgZORCzUxv5gW5,1975-10-24,78,275440,0.729,0.149,0.844,2.87e-06,0.0604,0.777,-8.824,0.0344,131.459,5,4
Squeeze Box,The Who By Numbers (Expanded Edition),The Who,4lzNP52B3CfeVr2drfPh6X,1975-10-03,54,161440,0.627,0.504,0.882,0.000103,0.0882,0.768,-5.443,0.031,133.231,7,4
Love Of My Life - Remastered 2011,A Night At The Opera (Deluxe Edition 2011 Remaster),Queen,4YJUTdZ0Pgl0ZeNyHYXeLd,1975-11-21,72,217386,0.329,0.933,0.179,5.04e-06,0.115,0.255,-11.589,0.0299,154.175,5,4
Kashmir - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin,2nVHqZbOGkKWzlcy1aMbE7,1975-02-24,2,508200,0.48,0.488,0.536,4.22e-05,0.155,0.581,-11.166,0.0427,80.617,2,3
Fame - 2016 Remaster,Young Americans (2016 Remaster),David Bowie,1PehfITh0TTRx3LkDdV4h3,1975-03-07,59,261373,0.786,0.454,0.555,0.0173,0.0826,0.673,-10.276,0.0471,95.1,10,4
Stand By Me - Remastered 2010,Rock 'N' Roll,John Lennon,3ntrdR24dLkKrzSGRv1FlH,1975-02-17,66,211666,0.632,0.29,0.556,0.0215,0.0779,0.633,-10.138,0.0288,104.996,9,4
I'm Not In Love,The Original Soundtrack,10cc,5HQEmiV2lKnSO6qa2fsR7x,1975,70,366640,0.404,0.685,0.523,0.000498,0.282,0.164,-15.7,0.0575,133.738,4,4
Monday Morning,Fleetwood Mac,Fleetwood Mac,0qjfjKFoP7LaqLI2KI9M1Q,1975-07-11,57,167840,0.607,0.00177,0.567,0.000151,0.212,0.858,-15.728,0.0302,106.495,0,4
Slow Ride,Slow Ride / Save Your Loving (For Me),Foghat,4MYb7NWLwXNDB7bYs3HeX8,1975,68,232533,0.493,0.0202,0.586,0.00106,0.102,0.656,-13.916,0.046,113.618,2,4
Someone Saved My Life Tonight,Captain Fantastic And The Brown Dirt Cowboy,Elton John,0bLOiofyBB62YU2cNnONJG,1975-05-19,54,404933,0.457,0.329,0.428,2.21e-06,0.169,0.151,-9.796,0.0283,129.98,1,4
'39 - Remastered 2011,A Night At The Opera (Deluxe Edition 2011 Remaster),Queen,65NTcXUtOb27NHKQ4fAcw0,1975-11-21,57,210800,0.524,0.0271,0.571,0.0,0.111,0.373,-9.686,0.0273,101.626,8,4
Have A Cigar - 2011 Remaster,Wish You Were Here (Remastered Version),Pink Floyd,5nfMtk9Zty1AITVo4YDhbb,1975-09-12,56,307440,0.449,0.346,0.54,0.00944,0.232,0.673,-14.637,0.0458,120.107,4,4
Show Me The Way,Frampton,Peter Frampton,6BD1X1PeV5UzYUdiVaD2yL,1975-01-01,69,243266,0.7,0.434,0.726,1.1e-06,0.0963,0.641,-7.717,0.0329,130.109,2,4
Ten Years Gone - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin,1NV6sCADgcLSW7DG7zSWlq,1975-02-24,0,391400,0.544,0.526,0.4,0.0378,0.0716,0.264,-12.504,0.0439,76.982,2,4
Dreamboat Annie,Dreamboat Annie,Heart,7IyuwRPPNq6gYI1vzqKsrU,1975,50,121706,0.497,0.142,0.409,0.000141,0.185,0.649,-15.649,0.0335,114.823,0,4
Green Grass & High Tides,The Outlaws,The Outlaws,2sXtpY9mCTXnUTUSQqrXbX,1975,57,591693,0.272,4.18e-05,0.876,0.0191,0.146,0.585,-7.135,0.0397,102.718,4,4
Lucy In The Sky With Diamonds,Captain Fantastic And The Brown Dirt Cowboy,Elton John,13JsYnkF16pHKuOFG6uI1C,1975-05-19,53,377573,0.392,0.0889,0.566,7.6e-05,0.0676,0.538,-8.127,0.0368,164.11,0,4
Life in the Fast Lane - 2013 Remaster,Hotel California (2013 Remaster),Eagles,6gXrEUzibufX9xYPk3HD5p,1976-12-08,72,286219,0.667,0.0966,0.755,6.94e-05,0.0523,0.883,-7.246,0.069,109.535,9,4
Detroit Rock City,Smashes Thrashes & Hits,KISS,3uz0O62HqYoyRiWZjS61KK,1988-01-01,66,228560,0.479,0.00884,0.847,0.000206,0.144,0.317,-11.036,0.0984,90.654,0,4
"Roots, Rock, Reggae",Rastaman Vibration,Bob Marley & The Wailers,1ATZfYmZOcm24vl5oQtPdC,1976,61,218400,0.855,0.0719,0.473,2.71e-05,0.0795,0.682,-9.846,0.146,139.175,11,4
T.N.T.,High Voltage,AC/DC,7LRMbd3LEoV5wZJvXT1Lwb,1976-05-14,77,214666,0.754,0.153,0.759,0.000108,0.101,0.435,-5.218,0.302,126.366,9,4
Rock And Roll Never Forgets,Night Moves,Bob Seger,4cVRPrhh7mTVejhx73qA6U,1976-10-22,54,232356,0.52,0.181,0.903,1.37e-05,0.136,0.747,-4.315,0.066,146.019,4,4
That'll Be the Day,Hasten Down the Wind,Linda Ronstadt,65iBjEuahF9UMaovP6ouX1,1976,41,151600,0.66,0.31,0.439,0.0,0.302,0.901,-14.79,0.0344,125.066,5,4
Ain't It Strange,Radio Ethiopia,Patti Smith,4Q0gexDyqLyLHmnktsn0KQ,1976,31,396360,0.415,0.0901,0.51,0.0,0.141,0.382,-9.531,0.0513,121.823,5,4
Say Goodbye to Hollywood,Turnstiles,Billy Joel,3YNFRvI0WnbvFdxUCQiKjR,1976-05-19,48,276333,0.686,0.00484,0.764,3.1e-06,0.132,0.766,-6.927,0.0353,126.873,0,4
Detroit Rock City,Destroyer,KISS,4DmBwHmp0FVO6NJ9QfH2w2,1976-03-15,47,318200,0.466,0.0871,0.922,0.000838,0.69,0.201,-7.847,0.157,91.122,0,4
Double Trouble,Gimme Back My Bullets,Lynyrd Skynyrd,5ftkCxdoFGmkXbm5zgu0lS,1976,43,170600,0.658,0.252,0.791,0.0,0.23,0.825,-9.669,0.0347,95.776,2,4
Tarot Woman,Rising,Rainbow,5NYjaAwqvdUWy44HKXEmyf,1976-01-01,44,358640,0.302,0.0934,0.884,0.158,0.106,0.212,-9.706,0.0861,138.155,7,4
Living Next Door to Alice,Midnight Café (New Extended Version),Smokie,57TaM8GozkJBz90xvQ1xME,1976,62,207173,0.566,0.106,0.585,0.0,0.23,0.75,-7.532,0.032,126.1,9,4
Ask the Angels,Radio Ethiopia,Patti Smith,6BmAr1i0Jnk8ztzRVQHyEi,1976,37,189733,0.37,0.386,0.806,0.0,0.0832,0.57,-6.294,0.0421,134.578,10,4
The Fire Down Below,Night Moves,Bob Seger,7uQftgqxvkdl9GLE1Q3OOQ,1976-10-22,52,267172,0.715,0.391,0.843,0.0,0.103,0.512,-2.83,0.0278,111.848,0,4
Rock & Roll Band,Boston,Boston,5E89Izp4YhPyNShoxiOJ1u,1976,57,180346,0.487,0.00351,0.838,2.92e-05,0.377,0.655,-6.153,0.0431,136.741,4,4
Free-For-All,Free-For-All,Ted Nugent,7kleAV1lfwHi3XNsLaAKHR,1976,53,201760,0.525,0.0452,0.855,0.000295,0.135,0.516,-6.537,0.0372,109.784,9,4
Gimme Back My Bullets,Gimme Back My Bullets,Lynyrd Skynyrd,02UFwtmJ0ogLQWMx43Okuh,1976,56,209800,0.428,0.313,0.682,1.34e-05,0.116,0.961,-10.862,0.0441,168.58,1,4
"The Wild One, Forever",Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,5ZdZppoiqEJsgjYXnJeAKA,1976-11-09,33,183400,0.578,0.717,0.643,2.04e-06,0.125,0.308,-7.302,0.024,98.515,7,4
Europa (Earth's Cry Heaven's Smile),Amigos,Santana,4VbOIkKqt0gkZpC75oKSxS,1976-03-26,54,304106,0.307,0.0327,0.544,0.906,0.167,0.735,-9.679,0.0501,74.945,0,4
"Dance, Dance, Dance",Fly Like An Eagle,Steve Miller Band,3Cje5qSSw9R70tzjIW9H7L,1976-01-01,47,137400,0.464,0.363,0.563,0.0,0.12,0.897,-11.156,0.0445,96.279,7,4
Sunspot Baby,Night Moves,Bob Seger,0P6AFLDMimE3hRDH5qykMA,1976-10-22,50,276527,0.614,0.0232,0.905,1.38e-05,0.375,0.933,-4.56,0.0321,119.021,9,4
Nobody's Fault but Mine - 1990 Remaster,Presence (1994 Remaster),Led Zeppelin,2mYpbsbzCM3dqrM2XjgSjh,1976-03-31,0,376266,0.243,0.0523,0.813,0.21,0.188,0.471,-8.809,0.102,187.617,9,4
Takin' It to the Streets,Takin' It to the Streets,The Doobie Brothers,1WDgdCoNSN0fosaTaLGXKU,1976-03-12,57,231600,0.637,0.171,0.697,0.0,0.108,0.938,-8.903,0.0297,147.103,0,4
Anything That's Rock 'n' Roll,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,2AX3BnBmNwR2lHZhkKvmXJ,1976-11-09,40,144026,0.679,0.211,0.709,8.83e-06,0.339,0.95,-5.427,0.0322,126.974,11,4
Smokin',Boston,Boston,5u5qlnyVaewWugJIjzilIc,1976,62,261385,0.197,0.000541,0.796,0.417,0.187,0.522,-7.335,0.0645,175.02,2,4
Lowdown,Silk Degrees,Boz Scaggs,0nlZjTPzW6S9JIESuGfImT,1976,65,315640,0.662,0.0812,0.788,0.141,0.0351,0.929,-5.544,0.0635,116.499,11,4
Stargazer,Rising,Rainbow,1aDNYyeU62BuQsBAY18i48,1976-01-01,59,506160,0.166,0.00374,0.948,0.0131,0.769,0.476,-8.503,0.0631,177.495,11,4
High Voltage,High Voltage,AC/DC,5pLgH1bCkBV3bbmvm0qvom,1976-05-14,60,254200,0.561,0.0282,0.785,0.451,0.0615,0.546,-4.973,0.0629,137.153,9,4
Mainstreet,Night Moves,Bob Seger,0XVR94voJPToKX1XoOw0ot,1976-10-22,59,223089,0.505,0.064,0.747,0.00647,0.244,0.529,-5.422,0.0308,139.865,8,4
Rock'n Me,Fly Like An Eagle,Steve Miller Band,1orVKbp6vqtfAPOmvRofVq,1976-01-01,66,187066,0.695,0.297,0.582,0.0,0.123,0.892,-11.35,0.0651,122.433,4,4
Emerald,Jailbreak (Deluxe Edition),Thin Lizzy,6oe6yYpgZWPYUwxKzG3HIL,1976,45,243120,0.39,0.0558,0.865,0.0665,0.0796,0.286,-7.813,0.096,121.999,1,4
Victim of Love - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1tKha6Q0lYlW1qsWYbZB2N,1976-12-08,54,250089,0.576,0.0871,0.545,0.000502,0.267,0.649,-7.213,0.0281,84.24,5,4
Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,AC/DC,2d4e45fmUnguxh6yqC7gNT,1976-09-20,73,231933,0.668,0.214,0.906,0.00245,0.135,0.507,-4.881,0.17,135.653,11,4
Kid Charlemagne,The Royal Scam,Steely Dan,1Ah2XT5vP7kZxS0iXuitik,1976-01-01,39,278800,0.534,0.273,0.69,0.00501,0.654,0.763,-9.644,0.0635,95.905,0,4
Wild Is the Wind - 2016 Remaster,Station to Station (2016 Remaster),David Bowie,7ynwkFhXbrQqnMIWqFfRUS,1976-01-23,52,366360,0.522,0.0156,0.58,0.00168,0.0543,0.493,-12.914,0.0324,98.489,9,4
Running Back,Jailbreak (Deluxe Edition),Thin Lizzy,2XKmdfgJ1ev92dhxGc9Eky,1976,45,192840,0.461,0.396,0.75,0.0278,0.26,0.782,-8.995,0.0633,134.599,9,4
Achilles Last Stand - 1990 Remaster,Presence (1994 Remaster),Led Zeppelin,5gwign6hATXgMHxYrRix9L,1976-03-31,0,622000,0.332,0.00641,0.886,0.131,0.205,0.326,-8.4,0.0535,146.039,2,4
Take The Money And Run,Fly Like An Eagle,Steve Miller Band,1ZhrREyOOeFV6TxDOyiPwu,1976-01-01,66,170173,0.565,0.0552,0.645,2.84e-06,0.151,0.836,-12.923,0.0484,99.3,0,4
Night Moves,Night Moves,Bob Seger,6UBjSnyP1O5W5ndJoO9vUk,1976-10-22,70,324422,0.705,0.432,0.743,0.0133,0.103,0.374,-6.631,0.042,118.552,1,4
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,AC/DC,7nemcVsXVFZF01iqpIIo2Y,1976-05-14,71,301226,0.456,0.133,0.863,0.0538,0.0553,0.532,-3.551,0.0894,135.962,3,4
Calling Dr. Love,Rock And Roll Over,KISS,7xD7MvjAdZkx1YICschIuI,1976-11-11,53,224666,0.544,0.663,0.884,7.26e-06,0.381,0.467,-8.166,0.144,127.215,8,4
A Passage To Bangkok,2112,Rush,1p9hRNRKVFPuYv0ADlkl1l,1976-04-01,50,214893,0.222,0.483,0.837,6.21e-05,0.367,0.594,-6.49,0.0794,200.342,2,4
Tonight's the Night (Gonna Be Alright),A Night on the Town,Rod Stewart,4h0Mdpmg9VXarbLIGPqJUs,1976,40,236173,0.517,0.425,0.717,7.33e-05,0.164,0.767,-7.786,0.0541,136.731,11,3
Fool To Cry - Remastered 2009,Black And Blue (Remastered 2009),The Rolling Stones,3T8dfE0azJUmXJA3QlmiZ5,1976-04-23,53,305400,0.444,0.892,0.454,0.0546,0.114,0.236,-7.434,0.0419,67.848,5,4
Don't Believe A Word,Johnny The Fox,Thin Lizzy,19Db89BvpKxmuT4S31OkRX,1976-01-01,49,137866,0.448,0.0548,0.656,0.000507,0.149,0.899,-9.646,0.0435,140.531,8,4
You Drive Me Wild,The Runaways,The Runaways,4KsakXCO9XXOYKLn15rt7y,1976,44,201680,0.507,0.00804,0.782,0.000198,0.613,0.537,-9.156,0.0856,134.218,4,4
Back In the Saddle,Rocks,Aerosmith,0ZGLuduCPjgWY1n85ykgMe,1976-05-14,58,280360,0.426,0.00578,0.903,0.00945,0.0945,0.762,-9.661,0.0389,122.201,1,4
Shout It Out Loud,Destroyer,KISS,3qyHjQ1zTLvPeA99CP3K9N,1976-03-15,56,169026,0.571,0.124,0.953,5.57e-06,0.35,0.682,-5.002,0.0568,135.599,3,4
The First Cut Is the Deepest,A Night on the Town,Rod Stewart,3FeYjbIVqvAhuTcwsE6K3v,1976,60,271200,0.546,0.316,0.627,0.00114,0.096,0.764,-9.037,0.0244,81.278,0,4
Blinded by the Light,The Roaring Silence,Manfred Mann's Earth Band,3u2s7Dppp5ID2MxKnqxFyh,1976-08-27,59,428133,0.456,0.291,0.696,0.000207,0.0853,0.508,-10.0,0.0653,142.156,5,4
Jailbreak,Jailbreak (Deluxe Edition),Thin Lizzy,4qbiCq2xkNPyojuZFeNeqx,1976,60,240600,0.616,0.196,0.761,0.0025,0.374,0.708,-9.199,0.126,145.074,3,4
Tie Your Mother Down - Remastered 2011,A Day At The Races (Deluxe Edition 2011 Remaster),Queen,4mLKx7zsUdyT4Ax7rI7KXu,1976-12-10,57,287426,0.331,0.114,0.887,0.000103,0.367,0.196,-5.588,0.0648,135.035,2,4
Fly Like An Eagle,Fly Like An Eagle,Steve Miller Band,3e0FzZjTXOUtiJGSClOBrI,1976-01-01,66,282693,0.561,0.61,0.754,0.0194,0.328,0.642,-12.769,0.112,100.08,9,4
Dead End Justice,The Runaways,The Runaways,4DliRSOmpVNHoPc60wUmUD,1976,42,420173,0.511,0.00371,0.534,0.061,0.139,0.342,-12.411,0.0458,126.446,2,4
Big Balls,Dirty Deeds Done Dirt Cheap,AC/DC,2KmSnPWWCIsEomVsKnbE1a,1976-09-20,58,158773,0.62,0.432,0.634,0.0,0.604,0.415,-6.324,0.198,107.066,9,4
All I Can Do Is Write About It,Gimme Back My Bullets,Lynyrd Skynyrd,1xGkvw8sTnDujVFcMN6zvc,1976,49,256533,0.458,0.385,0.355,2.99e-05,0.413,0.393,-13.198,0.0313,75.728,7,4
Still the One,Waking & Dreaming,Orleans,2dtK02TSAuTvVYU2wGAVG0,1976,65,234040,0.565,0.0487,0.615,1.93e-06,0.16,0.591,-10.793,0.0384,143.928,4,4
The Things We Do For Love,Deceptive Bends,10cc,6KEWtSOGKpIXGw6l1uJgsR,1977,66,207573,0.637,0.163,0.528,0.0,0.122,0.781,-9.837,0.0394,106.949,1,4
Do Ya,A New World Record,Electric Light Orchestra,0NN32Knbyo4gM1DKY9rdzg,1976-09-01,58,225106,0.494,0.0386,0.572,0.000566,0.602,0.716,-5.862,0.0332,124.042,2,4
Peace of Mind,Boston,Boston,1GqlvSEtMx5xbGptxOTTyk,1976,68,303586,0.419,0.00101,0.677,9.99e-05,0.211,0.684,-6.183,0.0343,127.678,4,4
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen (Remastered),Van Halen,6fybp4N6eW3bsFAvARxyVe,1978-02-10,66,227800,0.518,0.021,0.938,0.000305,0.288,0.71,-5.964,0.0416,139.138,8,4
Satisfy My Soul,Kaya,Bob Marley & The Wailers,5Uv1YNz6uBepPLDdoFANKQ,1978,63,271000,0.779,0.00333,0.418,0.000138,0.252,0.425,-9.207,0.188,127.942,7,4
Trick Of The Light,Who Are You,The Who,5dqvDn65QLD18Q99LZ11hN,1978-08-18,39,287706,0.438,0.00428,0.725,0.00222,0.213,0.463,-7.864,0.0282,160.424,0,4
Six Blade Knife,Dire Straits,Dire Straits,2miIOgni3EEut8pvYcxeYn,1978-10-07,57,252000,0.898,0.137,0.412,0.338,0.0825,0.857,-13.826,0.0395,117.457,9,4
Sin City,Powerage,AC/DC,3UQQ7g6J8fiMB7oldQzBoq,1978-05-05,56,285040,0.543,0.00197,0.757,0.626,0.103,0.22,-4.986,0.0497,127.648,9,4
Davy's on the Road Again,Watch,Manfred Mann's Earth Band,0jDZ3P4LFKO59BfDhSrFSU,1978-02-24,46,354933,0.335,0.276,0.685,0.000164,0.908,0.269,-12.891,0.0714,134.784,7,4
Stumblin' In - 2017 Remaster,If You Knew Suzi… (2017 Remaster),Suzi Quatro,0EA8k9iH93YEJFaBuRt7Tc,1978-08-12,60,239529,0.761,0.126,0.723,0.000292,0.345,0.923,-10.549,0.0313,129.269,7,4
Is This Love,Kaya,Bob Marley & The Wailers,6JRLFiX9NJSoRRKxowlBYr,1978,76,232200,0.776,0.11,0.559,0.0,0.0671,0.758,-8.375,0.103,122.242,6,4
5-7-0-5,Book Early,City Boy,5fjNaIxNBwvtTh7JsELIfv,1978,44,192760,0.68,0.0168,0.635,0.00109,0.081,0.843,-9.606,0.0458,124.372,9,4
Space Monkey,Easter,Patti Smith,6rH42cutB9ZnEmTwgFY6tq,1978,37,248533,0.538,0.192,0.666,0.0,0.134,0.472,-8.185,0.0361,105.618,9,4
Double Vision,Double Vision (Expanded),Foreigner,0fsj3HxzBHev6EJ7OLFE3r,1978,55,224533,0.682,0.179,0.711,9.53e-05,0.126,0.766,-7.637,0.0325,129.546,9,4
If You Can't Give Me Love - 2017 Remaster,If You Knew Suzi… (2017 Remaster),Suzi Quatro,59mUgn4E4DWcB2lh5oRG2I,1978-08-12,57,232994,0.667,0.117,0.66,0.000854,0.0707,0.905,-8.819,0.0348,133.867,9,4
Long Live Rock N Roll,Long Live Rock N Roll (Deluxe Edition),Rainbow,2lRhq1ZfHNiaVNHkTWeXUv,1978,55,261733,0.345,0.00376,0.924,0.0,0.122,0.434,-7.767,0.0553,142.378,7,4
Hold the Line,Toto,TOTO,4aVuWgvD0X63hcOCnZtNFA,1978-10-10,78,235546,0.473,0.00783,0.898,0.0618,0.173,0.808,-4.797,0.0561,96.556,6,4
Rock n Roll N****r,Easter,Patti Smith,5xMVWUAUQOLlA8Wza3ZSkY,1978,44,204360,0.41,0.00635,0.804,3.85e-06,0.207,0.634,-8.478,0.0454,152.205,9,4
Tommy Gun - Remastered,Give 'Em Enough Rope (Remastered),The Clash,3ZhMxNCJcoYBj2wrO4VU3l,1978,44,197440,0.353,0.0146,0.937,0.0,0.362,0.558,-5.737,0.0971,161.961,9,4
Driver's Seat,Fickle Heart (Plus Two Bonus Cuts),Sniff 'n' The Tears,3tlDsISIR5CuakDD3ruB2V,1978-01-01,55,240746,0.752,0.0186,0.806,0.0892,0.205,0.973,-7.19,0.0368,132.973,11,4
Can't Stand Losing You,Outlandos D'Amour (Remastered 2003),The Police,6DjKJgwe9c90Bd2iya0fre,1978-11-02,55,178760,0.737,0.0701,0.789,0.000933,0.0518,0.891,-5.299,0.3,141.969,2,4
Airport,Approved By The Motors,The Motors,6F0CQMioZrqgkp3oHx4hpY,1978-01-01,48,278933,0.516,0.31,0.451,0.0,0.125,0.577,-11.828,0.0284,136.601,11,4
Water Of Love,Dire Straits,Dire Straits,62JvDbmEtwIU3m4LhiG6Ah,1978-10-07,56,325133,0.817,0.481,0.552,0.0144,0.187,0.939,-12.962,0.0336,120.918,7,4
Damaged Goods,Entertainment!,Gang Of Four,0Nn4RrvVfwSSLDvkhdRc1n,1979-09-25,51,206786,0.75,0.0148,0.79,0.0115,0.111,0.946,-5.935,0.116,157.432,0,4
What Do I Get? - 1996 Remastered Version,Another Music In A Different Kitchen,Buzzcocks,5jZWuO6cdWOU7v5uu9RAEf,1978,27,174053,0.249,0.00176,0.922,0.0,0.408,0.199,-7.929,0.118,176.509,7,4
Old Time Rock & Roll,Stranger In Town,Bob Seger,5EOoMWIB9iK4ZpcSex9Ec7,1978-05-05,74,194146,0.714,0.206,0.937,0.0,0.0731,0.964,-2.947,0.0399,124.13,6,4
So Lonely,Outlandos D'Amour (Remastered 2003),The Police,2wnsBaxrmkthIFAm6vqCuX,1978-11-02,66,289586,0.541,0.0123,0.571,1.55e-06,0.0933,0.73,-8.308,0.16,77.335,7,4
Down To The Waterline,Dire Straits,Dire Straits,7fYKKFD0jiSlMDgG9IUs1q,1978-10-07,59,241906,0.61,0.148,0.683,0.28,0.157,0.61,-11.549,0.0458,138.695,11,4
Parisienne Walkways,Back On The Streets (Expanded Edition),Gary Moore,6z4VNjyxLfRXRx23gzl51x,1978,56,200640,0.149,0.3,0.243,0.00506,0.12,0.215,-13.188,0.0305,174.451,9,3
Hot Blooded,Double Vision (Expanded),Foreigner,6xMHglHoafdDFGXS6qfwSH,1978,63,268693,0.705,0.229,0.806,0.0,0.0676,0.763,-4.83,0.0814,117.945,0,4
Safe European Home - Remastered,Give 'Em Enough Rope (Remastered),The Clash,7iiofeVKhJz7ZbcI2jFcPm,1978,42,230680,0.241,0.02,0.934,0.0,0.109,0.664,-6.618,0.0806,180.472,4,4
I Need to Know,You're Gonna Get It!,Tom Petty and the Heartbreakers,26TpLkciA8vz3kAvSI5tHG,1978-05-02,48,144173,0.518,0.011,0.919,0.181,0.196,0.752,-4.721,0.0285,154.097,4,4
Who Do You Love?,The Baddest Of George Thorogood And The Destroyers,George Thorogood & The Destroyers,6EMImSrB2kkbz0ZHtMa7zj,1992-01-01,48,260160,0.524,0.00525,0.91,0.192,0.147,0.59,-8.55,0.0628,107.237,4,4
Don't Look Back,Don't Look Back,Boston,4QySZtWymRGNgrwxZOODKF,1978-08-02,59,360333,0.359,0.015,0.717,0.00365,0.36,0.47,-10.309,0.0405,121.878,2,4
Miss You - Remastered,Some Girls,The Rolling Stones,3hJLKtTpgct9Y9wKww0BiR,1978-06-09,68,288666,0.795,0.443,0.71,0.0215,0.344,0.845,-4.746,0.0392,109.689,9,4
Hollywood Nights,Stranger In Town,Bob Seger,5VbePtZp1at8gH990zVyTI,1978-05-05,63,302626,0.529,0.00506,0.968,0.00034,0.201,0.751,-5.198,0.0503,150.326,9,4
Sultans Of Swing,Dire Straits,Dire Straits,37Tmv4NnfQeb0ZgUC4fOJj,1978-10-07,79,348400,0.733,0.0614,0.794,0.0367,0.33,0.931,-10.023,0.0307,148.174,5,4
Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,5T8EDUDqKcs6OSOwEsfqG7,1978-11-10,81,209413,0.559,0.0475,0.868,0.000176,0.776,0.609,-5.276,0.17,156.295,5,4
Wheel in the Sky,Infinity,Journey,215wUTQQUo2PElJFEFoB0d,1978,64,252240,0.442,0.084,0.745,2.18e-05,0.136,0.368,-8.623,0.0741,105.184,2,4
Runnin' with the Devil - 2015 Remaster,Van Halen (Remastered),Van Halen,3KhF2YiNpJvGpfiCW45R6D,1978-02-10,69,214960,0.472,0.148,0.9,0.000297,0.34,0.42,-6.406,0.0582,95.826,8,4
Shattered - Remastered,Some Girls,The Rolling Stones,0FfZBWDv7p63yj6oh2I2PS,1978-06-09,52,226800,0.738,0.415,0.952,2.2e-05,0.116,0.748,-2.752,0.147,140.395,4,4
2-4-6-8 Motorway,Power In The Darkness,Tom Robinson Band,5nYYu9UeWFZhjwFLJMfX77,1978,52,197933,0.672,0.0578,0.706,7.43e-05,0.0595,0.658,-5.551,0.0779,124.782,9,4
Still The Same,Stranger In Town,Bob Seger,1Ryxsiacu8pUXIMCVnIQ8J,1978-05-05,64,203546,0.709,0.405,0.767,0.000172,0.0592,0.557,-6.732,0.0283,115.64,0,4
Badlands,Darkness On the Edge of Town,Bruce Springsteen,0M1YQiRGel1tTMjA3orfRd,1978-06-02,58,242453,0.609,0.0862,0.777,1.16e-05,0.278,0.852,-7.548,0.0487,122.612,4,4
Roxanne,Outlandos D'Amour (Remastered 2003),The Police,3EYOJ48Et32uATr9ZmLnAo,1978-11-02,77,191946,0.618,0.0384,0.748,4.1e-06,0.0473,0.663,-8.905,0.358,134.114,0,4
Denis,Greatest Hits: Blondie,Blondie,2r9wqqaPMXq6goFO396cfq,2006-01-01,42,139413,0.529,0.000376,0.771,0.00508,0.0601,0.863,-6.726,0.0462,138.905,0,4
Time for Me to Fly,"You Can Tune a Piano, But You Can't Tuna Fish",REO Speedwagon,0cO7JEo8deKuQMWpDyjenY,1978-03-16,61,221386,0.463,0.0524,0.629,0.0,0.176,0.459,-7.075,0.0269,81.797,2,4
Baker Street,City to City,Gerry Rafferty,5gOd6zDC8vhlYjqbQdJVWP,1978,68,365626,0.497,0.0929,0.349,0.028,0.259,0.421,-14.0,0.0297,113.762,7,4
Rat Trap,A Tonic For The Troops,The Boomtown Rats,1id02aKCKGGxZnwjwrR5Ij,1978,45,310773,0.499,0.386,0.874,3.85e-06,0.652,0.628,-4.811,0.172,141.369,4,4
