name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Spiel Des Lebens,Krieg Und Frieden,Die Firma,0q8kqcWGbmBceisZwgIXtM,2005-04-04,28,233933,0.696,0.0656,0.972,0.0118,0.275,0.745,-4.526,0.106,109.004,5,4
Showtime,Zuhältertape (X-Mas Edition),Kollegah,3iN5TL74mhQe678b8GN6i9,2005-12-22,32,161240,0.668,0.0582,0.784,0.0,0.16,0.696,-4.616,0.15,150.532,1,4
Endgegner,Staatsfeind Nr.1 - Rerelease,Bushido,0S6NB1GNwJ3Oh7AsF265yL,2005,0,222560,0.636,0.155,0.903,0.0,0.433,0.642,-4.71,0.331,176.023,2,4
Topmodel,Zurück in die Zukunft,Massive Töne,5oqdSgWmxas8MpZIljjyuj,2005-10-14,35,220066,0.883,0.128,0.655,0.0,0.0583,0.965,-5.391,0.118,124.026,0,4
Aufstehn! (feat. CeeLo Green),Next!,Seeed,2KpvM181ZwtIWwIElZx4vI,2005-10-14,58,230960,0.849,0.112,0.83,0.0,0.384,0.873,-3.907,0.186,127.279,6,4
Monstershit,ONE,Kool Savas,2q0rqtvoWScPEq6Zo8GpUu,2005-03-29,34,209213,0.421,0.0683,0.804,0.0,0.131,0.666,-6.711,0.467,183.351,5,4
Straße,Zuhältertape (X-Mas Edition),Kollegah,21W3n0JE3sKqDI8SIvdcwh,2005-12-22,28,139600,0.77,0.0688,0.442,0.0,0.335,0.813,-10.536,0.34,88.949,11,4
Alles OK,Sentino's Way,Sentino,5bGorWogx4BlVhrq2FLJrC,2005-04-18,0,205786,0.437,0.00179,0.865,1.93e-06,0.3,0.77,-7.734,0.346,168.092,11,4
Salam Alajkum (Boogie Down Berlin),Numma Eyns,DJ Tomekk,1YptbO6Vq2ay65xcJj0Ikf,2005-01-01,20,211080,0.86,0.423,0.936,0.0,0.13,0.56,-5.233,0.315,99.949,9,4
Die Eine 2005,Krieg Und Frieden,Die Firma,3jd4ya9vCwExxTVOjPcqsf,2005-04-04,62,206560,0.818,0.0513,0.564,0.0,0.0672,0.535,-6.312,0.186,95.023,2,4
Augenblick,Staatsfeind Nr.1 (Re-Release),Bushido,2Bo4yd4uJ3gOBGOdga0Uc1,2005-11-04,38,242666,0.729,0.045,0.899,0.0,0.316,0.133,-7.614,0.261,93.028,0,4
Wir bewahren die Haltung,Dein Lieblingsalbum,Deine Lieblingsrapper,7nP0CSG5djMJaojS0c5wyN,2005-10-27,31,271080,0.755,0.0711,0.902,0.0,0.537,0.724,-4.605,0.321,95.05,7,4
Das Urteil,Die John Bello Story,Kool Savas,4ZhJCyVSkkByyQBUrNmrqX,2008-09-19,29,334506,0.539,0.331,0.824,0.0,0.356,0.571,-4.245,0.415,97.749,2,4
Helden weinen nicht,Nichts ist umsonst,Tefla & Jaleel,3hnhPBaYKdmSBqeqcGvZBE,2005,19,261213,0.628,0.0564,0.957,0.0,0.0982,0.413,-4.159,0.214,81.306,1,4
Mit Mic oder ohne,Rappen kann tödlich sein,Favorite,7dFmioJL4H2GhiirP0VbGV,2005,0,161280,0.736,0.0466,0.691,0.0,0.362,0.638,-7.293,0.334,96.086,11,4
Intro,Zuhältertape (X-Mas Edition),Kollegah,7JIteOBXU6BDf4fcTb1IsO,2005-12-22,28,170373,0.608,0.0902,0.753,0.0,0.226,0.544,-9.591,0.255,159.908,10,4
Vorhang auf 2 - Teil 2,Dogma - Gegen die Zeit,MC Basstard,4SrrLDXHfDnlwH7osoBsan,2005-10-25,27,359426,0.892,0.329,0.461,0.0,0.108,0.37,-10.036,0.403,126.051,4,4
In Berlin,Geballte Atzen Power,MC Bogy,1LVPdcKCzkY5Z120AbrS2R,2005-07-20,0,219640,0.548,0.187,0.828,0.0,0.39,0.147,-3.651,0.165,100.203,2,4
Keine Liebe - Remix,Geschriebene Geschichte 1998 - 2005,Prinz Porno,7JBrNzbHXZVbfY4WPZCfOi,2005-11-18,35,213160,0.658,0.362,0.829,0.0,0.454,0.814,-4.083,0.552,92.888,11,4
A-g-g-r-o,Neue Deutsche Welle,Fler,6eVN5CE7ohY3VEx2bUHPJy,2005-05-02,0,226213,0.717,0.0111,0.876,0.0,0.188,0.744,-5.203,0.198,172.142,11,4
Kaputt gemacht,Zuhältertape (X-Mas Edition),Kollegah,50fGVwPMaD95oTzxpmEHPQ,2005-12-22,29,177480,0.556,0.0963,0.912,0.0,0.0998,0.473,-3.36,0.187,90.907,9,4
Fenstersprung,Kingpintin',Rhymin Simon,17KIRtHQr2GBBld25FAdie,2005-10-21,0,189133,0.756,0.196,0.821,0.0,0.29,0.957,-4.548,0.332,73.714,1,4
Ehrlich,Krieg Und Frieden,Die Firma,2zz9vhuRc18FopOwsSAKBX,2005-04-04,19,212640,0.721,0.183,0.808,0.00471,0.209,0.635,-5.396,0.16,93.01,2,4
Zahltag,Zahltag,Separate,0RRCtQIiMLwqGg569jibY0,2005-11-04,0,225973,0.462,0.00991,0.89,0.0,0.332,0.614,-6.655,0.445,77.643,2,1
Keine Zukunft,Teenage Mutant Horror Show,Prinz Porno,01fE5hvZARfZdPsGT5dPxK,2009-10-16,16,211826,0.755,0.425,0.499,0.0,0.573,0.682,-11.42,0.214,93.959,11,4
Vielleicht eine Wahrheit,Dein Zeichen,Absztrakkt & Roey Marquis II,312kiTykukXoGRHDpP6HZZ,2005-11-11,0,320813,0.531,0.711,0.867,0.0,0.343,0.44,-2.053,0.352,91.5,7,4
Spot an,Rappen kann tödlich sein,Favorite,52LoOOCDQ3YqbVJBAjrpvy,2005,0,248306,0.62,0.0731,0.832,0.0,0.125,0.569,-6.208,0.309,96.311,7,4
Horrorclowns,Dogma - Gegen die Zeit,MC Basstard,1EAIY8fLdZr23gejWhrPg1,2005-10-25,25,187560,0.758,0.108,0.555,2.75e-05,0.315,0.293,-4.387,0.349,98.066,10,4
Mein Job,Zurück in die Zukunft,Massive Töne,2VU9WntcmHVw7adi9edXiN,2005-10-14,27,213866,0.698,0.096,0.636,0.0,0.116,0.817,-6.341,0.33,77.975,10,4
Krieg Und Frieden,Krieg Und Frieden,Die Firma,001cW2rqOOveMKrwYhB2j6,2005-04-04,21,225960,0.514,0.445,0.901,0.0,0.101,0.724,-4.778,0.342,93.28,1,4
Würfel,Teenage Mutant Horror Show,Prinz Porno,2WdGiwzKVo0lJXuy7KMyPn,2009-10-16,28,212893,0.756,0.441,0.551,4.22e-06,0.0771,0.776,-12.149,0.0904,160.065,6,4
Der Tag,Der letzte Marokkaner,MC Rene,57yoazobrXEd9kuQq0TRkW,2005,10,222000,0.64,0.0123,0.927,0.0,0.348,0.687,-2.241,0.068,90.074,8,4
Wenn der Mond in mein Ghetto kracht,Blut gegen Blut (Re-Release) X,Massiv,11Nvu3fA2HwmnE0X8njt5K,2007-07-13,33,215720,0.637,0.000583,0.847,0.0,0.327,0.579,-7.387,0.257,149.946,6,4
Ghettobass,Blockschrift,Azad,61uzDOeif2hn4FEMaoy5iV,2007-12-07,36,183813,0.545,0.0149,0.821,0.0,0.17,0.666,-8.487,0.465,108.247,11,5
Weiterlaufen feat. Sido,Geladen und Entsichert,Alpa Gun,5dJPmIHCzoanJZpZCO7xyh,2007-05-25,43,202440,0.723,0.273,0.811,0.0663,0.17,0.811,-6.748,0.338,90.128,11,4
Salem,City Cobra,Chakuza,3EV8mEz6o1EPQzIcOTyhos,2007-02-13,0,216720,0.393,0.362,0.781,0.000555,0.521,0.13,-4.032,0.314,83.137,5,1
Reich mir nicht deine Hand,7,Bushido,5s5XvDnXTseDd50YVVMtkx,2007-08-31,42,239293,0.728,0.141,0.657,0.0,0.127,0.106,-6.928,0.0557,94.012,7,4
Totalschaden,Totalschaden X,Tony D,04rc6fF1RhAha4VacYEzK6,2014-06-25,29,178173,0.854,0.0608,0.915,1.17e-06,0.6,0.745,-5.921,0.0957,115.026,7,4
Es tut mir leid,Ein Mann ein Wort,Massiv,0FuNQAyLWTzTY1ISBnUwHa,2008-02-01,23,210506,0.717,0.196,0.588,0.0,0.155,0.769,-7.66,0.28,90.984,8,4
Alles Lügen,Blockschrift (Online Version),Azad,7KvftsDfJiCCfbS0IewWK7,2007-01-01,0,172293,0.579,0.0535,0.497,0.0,0.49,0.143,-10.757,0.142,90.422,6,4
Asozialen Lifestyle,Aus Liebe Zum Spiel,Snaga & Pillath,4bN39KKuAldJM2zgacpkWQ,2007-07-06,36,234226,0.352,0.0112,0.956,0.0,0.0735,0.382,-4.942,0.364,120.118,10,5
Der Beweis,Tot oder lebendig,Kool Savas,79iS9RsfIQP22h4l8QWRzL,2007-11-02,37,216133,0.681,0.119,0.798,0.0,0.0381,0.671,-6.243,0.438,83.923,2,4
Ein Junge weint hier nicht,Alphagene,Kollegah,2qw7j77jcNoFQvwEcO0NGq,2007-11-16,30,265880,0.602,0.0485,0.835,0.0,0.157,0.658,-5.14,0.376,94.484,8,4
Ein Mann - ein Wort,Ein Mann ein Wort,Massiv,6rMQOFg2iCRgjcPUFCpNjP,2008-02-01,26,272826,0.436,0.0095,0.939,0.0,0.316,0.459,-4.772,0.378,78.851,10,4
Gott sei Dank,City Cobra,Chakuza,4IaqFOsIkk6UqND0DYOApA,2007-02-13,0,215200,0.632,0.103,0.831,0.0,0.289,0.534,-4.291,0.243,85.286,2,4
Prison Break Anthem (Ich glaub an Dich) (feat. Adel Tawil) - Single Version,Blockschrift,Azad,1ISVPhtR7F0DMluQkhq3mT,2007-12-07,52,244026,0.734,0.0193,0.859,0.00111,0.403,0.358,-5.739,0.173,96.12,11,4
Keine Sonne,7,Bushido,4lSjlR6FsrKHBysofAr0zI,2007-08-31,28,230680,0.815,0.193,0.778,0.0,0.155,0.596,-7.606,0.618,91.56,7,4
Ausländer,Geladen und Entsichert,Alpa Gun,75FzeBhlXlyOQlBos4pIkv,2007-05-25,31,247613,0.495,0.276,0.697,0.0,0.13,0.788,-6.101,0.34,86.374,7,4
R.U.H.R.P.O.T.T.,Aus Liebe zum Spiel,Snaga,0FeSYf02PK4zmZR1xnBlMz,2007-07-06,0,201853,0.534,0.013,0.776,0.0,0.112,0.377,-2.821,0.296,118.514,6,5
Weißt Du wie es ist,Ein Mann ein Wort,Massiv,0PtRAjmpZs8YHMd23rkunS,2008-02-01,24,209453,0.556,0.02,0.78,0.0,0.676,0.244,-7.014,0.378,84.791,6,4
Mona Lisa,Tot oder lebendig,Kool Savas,1ivZ4FPKCeBpOHDzyPNKNP,2007-11-02,41,125733,0.616,0.0427,0.845,0.0,0.114,0.405,-5.402,0.386,152.105,2,5
Eure Kinder (feat. Bushido),City Cobra,Chakuza,2Jr5V8uF4f3qwYer0LDwpF,2007-02-13,0,233093,0.657,0.11,0.783,0.0,0.0667,0.375,-4.18,0.311,177.856,5,4
Ich geh für Dich (feat. Joy Denalane),Blockschrift,Azad,4GFly5siwkXFnhlbh6PpA0,2007-12-07,25,244880,0.715,0.375,0.899,0.0,0.101,0.628,-6.594,0.307,92.869,7,4
Böhses Mädchen,Hahnenkampf,K.I.Z,4frXAPnxRdjPWhHMsQyF3h,2007-01-01,48,207266,0.839,0.108,0.749,0.0,0.0853,0.738,-6.197,0.23,93.982,10,4
Ich bins,"Neger, Neger X (Premium Edition)",B-Tight,3BIOCxrmWMeMEPHAszPFAj,2007-04-27,38,172933,0.753,0.0129,0.517,0.0,0.14,0.19,-8.056,0.213,106.312,6,4
Fieber (feat. K.I.Z.),Fieber (feat. K.I.Z.),Peter Fox,1kr7tiZt8ZBIxbuo9RD276,2007-10-05,40,267826,0.863,0.204,0.745,0.0,0.0692,0.647,-4.373,0.308,90.984,7,4
Wo sind sie jetzt?,City Cobra,Chakuza,3FKIIKBvzrQguhy5MUgJki,2007-02-13,0,199133,0.655,0.177,0.674,0.0,0.269,0.583,-4.975,0.316,87.895,4,4
Gibt es dich?,7,Bushido,3tG2WiFdSUbE5L9tA7HlS2,2007-08-31,34,244040,0.765,0.124,0.763,0.0,0.246,0.767,-6.447,0.262,90.986,9,4
Berlin,Die nächste Kugel im Lauf,Sera Finale,5yHCeqfu6aWP9mvw4Hj7Qc,2007-09-21,19,197693,0.632,0.397,0.716,0.0,0.123,0.367,-7.455,0.287,90.457,6,4
Tot oder lebendig,Tot oder lebendig,Kool Savas,2rGV7S8I0OzpS48wItlAQn,2007-11-02,40,241146,0.724,0.00413,0.851,0.00463,0.363,0.79,-5.59,0.226,92.1,11,4
Du fehlst mir,Blockschrift,Azad,0MRzijtXBacxFou0IU3uiT,2007-12-07,30,252000,0.415,0.0783,0.833,0.0,0.307,0.4,-9.441,0.428,81.707,2,4
Deine Sprache,Olli Banjo: Hits & Raritäten,Various Artists,0uJqSaH6gdgSkINtCnB5BB,2014-11-28,26,216986,0.369,0.0277,0.737,0.0,0.129,0.343,-8.734,0.359,79.558,11,4
Drauf,Ein Hauch von Gift,Bizzy Montana,702bYOFrBZiIrbs9Ugq1fm,2011-04-22,0,247773,0.708,0.0636,0.671,0.000326,0.079,0.743,-10.075,0.0886,126.031,8,4
Shotgun,Harlekin,Favorite,3qQOEcjULCcejgAqjUWre6,2007,0,275906,0.561,0.364,0.939,0.0,0.242,0.73,-6.046,0.355,160.02,11,4
"Veni, Vidi, Vici",Alphagene,Kollegah,1SICg5g6JzBTrIRrsqOsS2,2007-11-16,43,145600,0.464,0.277,0.796,0.000122,0.384,0.299,-5.804,0.274,81.677,7,4
Ein verdammter Song,City Cobra,Chakuza,0kpSbz9N7teDp2ptXy9fLI,2007-02-13,0,264826,0.601,0.158,0.767,0.0,0.216,0.692,-3.865,0.156,87.839,1,4
Zeiten ändern sich,7,Bushido,1KKlSBiHCNJh2AJ3sMgQBH,2007-08-31,38,249693,0.764,0.368,0.653,0.0,0.149,0.499,-5.414,0.266,88.432,1,4
Glücksprinzip,Goldene Zeiten,Die Firma,1naoO9qyyFpccISVtFkez9,2007-08-06,31,217773,0.711,0.185,0.821,0.0,0.0353,0.552,-4.277,0.121,94.024,0,4
Geld essen (Ausgestopfte Rapper),Hahnenkampf,K.I.Z,3XF0cYK2BONGGrPEYpE17B,2007-01-01,50,260360,0.606,0.0374,0.849,0.0,0.386,0.792,-6.42,0.361,81.448,2,4
Zeit zu Verstehen (This Can't Be Everything) - Single Edit,Blockschrift (Online Version),Azad,3RhH0KWqR9TVt1Hq0bBTJt,2007-01-01,0,233800,0.663,0.0331,0.747,0.0,0.207,0.656,-6.093,0.253,85.809,10,4
Weg nach oben,Chronik I,Various Artists,55hZfUEX6NpVqrmjF9iH4N,2007-07-06,26,279493,0.583,0.127,0.784,0.0,0.202,0.298,-7.354,0.219,81.39,11,4
Kuck auf die Goldkette 2007,Alphagene,Kollegah,21qUgv2vU1FRef2wlOXbbt,2007-11-16,29,231040,0.761,0.0319,0.754,0.0,0.224,0.697,-5.268,0.247,143.981,5,4
Diese Eine,City Cobra,Chakuza,4HgpAxCv53OAZK1AevGx2X,2007-02-13,0,238533,0.678,0.375,0.828,0.0,0.139,0.354,-3.913,0.233,167.971,7,4
Alles verloren,7,Bushido,3jVFJysIJYrv3K2OFvAZFS,2007-08-31,45,266346,0.575,0.129,0.833,0.0,0.253,0.378,-6.482,0.282,88.406,5,4
Base Ventura,Base Ventura,Marteria,5ccbXSTUWtkhPbbAU4uFsK,2007-09-16,31,122760,0.634,0.523,0.706,0.0,0.318,0.84,-7.87,0.448,127.99,6,4
Walpurgisnacht,Hahnenkampf,K.I.Z,36fc7ffgOJZmEAavDEmbwu,2007-01-01,55,301173,0.788,0.0376,0.709,0.0,0.532,0.516,-5.324,0.207,119.923,9,4
Erste Liebe,Achterbahn,Rapsoul,6NtYIHzSklTfOypKnq9YSy,2007-08-10,37,235400,0.689,0.385,0.566,0.0,0.202,0.559,-7.284,0.063,98.015,9,4
Ein bisschen Koks,Absolut,Team Avantgarde,13XvyFfVu6lVi8K5Sfl3hX,2007-08-03,19,217933,0.648,0.713,0.572,0.00107,0.201,0.515,-11.255,0.367,94.19,9,4
Partysong,Schmutzige Euros II,King Orgasmus One,50UbndD2hCEODKRzoalaaF,2007-05-18,18,214160,0.596,0.0209,0.641,0.000214,0.169,0.654,-6.009,0.197,94.917,1,4
Ein Teil von mir,Ein Teil von mir,Sido,6dNyvqhfjZsYvw0wRMiOEd,2007-02-02,17,213440,0.544,0.497,0.547,0.0,0.136,0.803,-10.625,0.178,165.929,9,4
Summsemann,Da,Summsemann,7jNab4K2kXKrRNm2Ki9CCG,2007-02-02,6,215186,0.701,0.566,0.662,0.0,0.672,0.793,-7.615,0.299,93.603,7,4
Ein guter Tag zum Sterben,Chronik I,Various Artists,3Ahcen2FkcR5TK10OrnSt9,2007-07-06,26,383800,0.521,0.523,0.813,0.0,0.417,0.768,-6.912,0.348,89.072,6,4
Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Usher,5rb9QrpfcKFHM1EUbSIurX,2004-03-23,82,250373,0.894,0.0183,0.791,0.0,0.0388,0.583,-4.699,0.112,105.018,2,4
Hollaback Girl,Love Angel Music Baby,Gwen Stefani,0eqH0ALoDQevq59YcQ53KE,2004-11-22,70,199853,0.926,0.35,0.916,6.17e-06,0.0234,0.904,-2.221,0.0929,110.007,10,4
Hey Ya!,Speakerboxxx/The Love Below,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,2003,81,235213,0.727,0.103,0.974,0.000532,0.174,0.965,-2.261,0.0664,79.526,4,4
Geile Zeit,Es ist Juli,Juli,3hT1h7FiFFxoLqiTMJM7Ew,2004-09-20,59,226306,0.63,0.0539,0.764,6.8e-05,0.108,0.226,-4.374,0.0241,107.996,9,4
Unwritten,Unwritten,Natasha Bedingfield,3U5JVgI2x4rDyHGObzJfNf,2004-08-30,76,259333,0.706,0.00584,0.8,0.0,0.0822,0.629,-6.333,0.0399,100.011,5,4
Troy,Viel - Jubiläums-Edition,Die Fantastischen Vier,6QRng4ZFJxeRnjcnquKlx2,2004,54,269840,0.809,0.0291,0.785,0.000237,0.363,0.664,-5.773,0.0995,124.999,0,4
Milkshake,Tasty,Kelis,2cMTIlktg3M9mXYqCPqw1J,2003-12-05,69,182626,0.881,0.00986,0.774,0.0346,0.206,0.759,-6.068,0.0439,112.968,1,4
La Camisa Negra,Mi Sangre,Juanes,2ZmCYW6bxYtvkthFexIFXL,2004-01-01,56,216706,0.747,0.0995,0.719,0.0,0.054,0.969,-4.419,0.0313,97.005,6,4
Numb / Encore,Collision Course (Deluxe Version),JAY-Z,7dyluIqv7QYVTXXZiMWPHW,2004-11-30,67,205280,0.685,0.0601,0.803,0.0,0.546,0.799,-4.251,0.156,107.005,2,4
I don't care as long as you sing,Smack Smash,Beatsteaks,4o85qXIRUdCcO2pH31eWM7,2004-03-29,32,213841,0.531,6.58e-05,0.816,0.000119,0.151,0.72,-5.657,0.028,128.874,1,4
Pedeset godina,Indira Radic,Indira Radić,7ltJOYz5anztXJCfb0onJx,2004,0,213226,0.808,0.354,0.577,0.0,0.0321,0.703,-5.57,0.0724,80.005,8,4
How We Do,The Documentary,The Game,4PmMVdIFpJTB9WQbmILf4p,2005,74,235533,0.862,0.0455,0.648,0.0,0.0332,0.637,-7.401,0.251,98.012,4,4
Isyankar - NAD,Isyankar,Mustafa Sandal,79mg23xkmO7yD4fYaE4mc6,2004-01-01,37,246746,0.764,0.0796,0.874,0.0154,0.0994,0.86,-4.988,0.0707,90.013,1,4
Mein Block - Beathoavenz Video Rmx,Mein Block (Remixes),Sido,3WpHSssaxPoYvXtsmpPnag,2004-04-05,42,298973,0.612,0.157,0.687,2.05e-06,0.117,0.94,-4.769,0.482,97.843,9,4
Черный бумер,Мой двор: начало истории,Seryoga,2rLVT5fosvGT3VTILflGNp,2010-09-21,51,244213,0.555,0.181,0.969,0.0,0.276,0.702,-1.858,0.228,170.045,1,4
Belalım,Yıkılmadım,Mahsun Kırmızıgül,2T1LprpPUc9opKnQnNYCJm,2014-05-18,43,261866,0.357,0.657,0.357,6.17e-06,0.312,0.22,-10.915,0.0369,81.729,4,4
Ghetto,Trouble Deluxe Edition,Akon,0B7k1xHowuX1E59Ifapl4g,2005-01-01,2,235306,0.608,0.0412,0.636,0.0,0.0833,0.68,-4.447,0.0509,187.339,8,4
Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,6jEZLz3YpnEBRpVkv35AmP,2004-07-13,7,192600,0.857,0.332,0.801,1.2e-06,0.0789,0.753,-6.499,0.0618,96.009,0,4
Lean Back,True Story,Terror Squad,2Ozc0me9PV5vlt8cokwdvI,2004-01-01,67,247426,0.783,0.11,0.916,0.0,0.0746,0.695,-3.344,0.415,95.321,1,4
Westside Story,The Documentary,The Game,0lOe1dR2TNkJMCjIcRuw6T,2005,61,223066,0.876,0.16,0.647,0.0,0.238,0.961,-3.917,0.28,86.993,11,4
Fuffies Im Club,Maske X,Sido,1A0b0yR0quuBByKQzASAvf,2004-04-26,46,227573,0.738,0.241,0.816,0.0,0.112,0.913,-5.582,0.348,92.578,11,4
I'm So Fly,The Hunger For More,Lloyd Banks,0MjM12n2Blr3UxS083X5cQ,2004-01-01,57,240066,0.629,0.146,0.625,0.0,0.0756,0.789,-4.258,0.317,179.666,8,4
Nasini El Donya,El Hob El Kebir,Ragheb Alama,1qQqHzG5JAYD2bV1DGf5v7,2004-01-01,54,270200,0.72,0.244,0.635,5.14e-06,0.119,0.484,-5.929,0.0403,93.001,9,4
Get No Better (feat. Mashonda),Split Personality,Cassidy,30KGtFjHhlT3JMX5s4IklU,2004-03-15,51,234853,0.717,0.292,0.597,0.0,0.128,0.566,-7.83,0.189,95.018,2,4
1ste Liebe (feat. Joy Denalane) - Radio Edit,1ste Liebe,Max Herre,20xi5ZLlmFLqXtsoNlcqYs,2004-08-30,35,258386,0.693,0.132,0.752,0.0,0.291,0.766,-6.798,0.308,81.974,5,4
Inta Eyh,Ah W Noss,Nancy Ajram,0NJyThbEN5v6vFWrsH5uPF,2004-01-01,53,304720,0.744,0.0768,0.716,3.36e-06,0.0695,0.776,-6.086,0.0318,136.013,2,4
On Fire,The Hunger For More,Lloyd Banks,0B2ZuTLZnWQ6gz8RlNwBu1,2004-01-01,62,187280,0.759,0.0923,0.825,0.00057,0.24,0.429,-4.289,0.22,94.857,8,4
I Like That,It's Already Written,Houston,4MMqj7HaLL8BphbBZnlsdq,2004-01-01,61,236520,0.797,0.0154,0.502,0.0,0.1,0.385,-3.925,0.0968,106.997,10,4
Steig ein!,Maske X,Sido,7uVA5hhe7thjgKJq6rUXP1,2004-04-26,38,217546,0.457,0.173,0.724,0.0,0.104,0.735,-6.142,0.398,178.766,7,4
New York,R.U.L.E.,Ja Rule,7xXvPyOiFCsB5SSpio5g38,2004-01-01,59,258213,0.546,0.253,0.795,0.0,0.0775,0.572,-5.825,0.444,93.221,11,4
Hotel (feat. R. Kelly),Split Personality,Cassidy,0B1J7lh3ej57Nk09UYNlrj,2004-03-16,48,247040,0.676,0.103,0.652,0.0,0.113,0.416,-6.846,0.204,91.231,0,4
Put You On The Game,The Documentary,The Game,0e7S689mFbBnIWTWtjc4b4,2005,56,254133,0.503,0.0197,0.735,0.0,0.102,0.694,-4.182,0.333,175.972,7,4
Culo,Original Hits,Pitbull,7DBFxEnUbVn533sURMZMwt,2012-05-29,47,219080,0.858,0.114,0.656,0.0,0.141,0.969,-4.96,0.358,59.972,6,4
Kırmızı,Aşk Kadın Ruhundan Anlamıyor,Hande Yener,1O8WpKURk9MawnBVJTjfxN,2012-06-04,59,212560,0.83,0.12,0.795,0.0,0.358,0.945,-6.363,0.0481,130.004,1,4
Ah W Noss,Ah W Noss,Nancy Ajram,2n45sK6aEas1Wwnt4Obj7z,2004-01-01,54,281053,0.774,0.125,0.933,6.21e-05,0.0428,0.967,-6.248,0.0691,141.967,7,4
Islak Islak,Islak Islak,Barış Akarsu,7LjTwWZVGyhqOKXlK4QiEm,2004-12-31,58,286484,0.599,0.00669,0.759,0.000396,0.16,0.36,-6.879,0.0285,124.955,11,4
What U Gon' Do (feat. Lil Scrappy),Crunk Juice (Clean),Lil Jon & The East Side Boyz,3LsvdlJwpEGOZfo9BY8XBP,2004-11-16,26,320173,0.829,0.000123,0.673,9.04e-06,0.147,0.541,-6.821,0.246,75.057,11,4
Mama ist stolz,Maske X,Sido,1cdJI7KavbADJ2NRDZ5d7t,2004-04-26,40,258013,0.711,0.688,0.73,0.0,0.0844,0.71,-7.166,0.384,80.264,4,4
Oye Mi Canto,N.O.R.E. Y La Familia,N.O.R.E.,3J6vrRMz6EfwH2sgYiyNhc,2006-07-18,67,240973,0.677,0.185,0.946,3.56e-06,0.274,0.948,-2.887,0.0553,96.011,6,4
Und wenn ein Lied - Radio Edit,Und wenn ein Lied,Söhne Mannheims,7CFr7KuO7CWuqxJ3PtByXC,2004,48,246800,0.714,0.82,0.54,1.49e-05,0.146,0.356,-10.254,0.0482,99.999,3,4
I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Various Artists,2yr2HnFYl7XvqJk4fXoQBt,2016-08-12,66,257333,0.833,0.347,0.515,0.00156,0.116,0.4,-5.0,0.0462,97.007,11,4
One (Always Hardcore),Mind the Gap,Scooter,18WbtWE54bmv9Hp1Yo1SUc,2004-11-08,44,225026,0.512,0.00132,0.994,0.00773,0.14,0.681,-4.497,0.0609,143.986,9,4
Move Ya Body,Nina Sky,Nina Sky,2ndnVdR8si7CW9T8vJRHyW,2004-01-01,68,232000,0.87,0.0202,0.712,0.000331,0.0576,0.877,-6.313,0.0432,121.057,11,4
Only U - No Intro,Concrete Rose,Ashanti,3sckKKIx96cjPXtiqPHCTB,2004-01-01,57,186306,0.601,0.0374,0.621,1.75e-06,0.188,0.278,-5.576,0.0434,94.547,6,4
Turn Me On,Kevin Lyttle (US Domestic Release),Kevin Lyttle,0BBOLOV5JntPL3341swIre,2004-03-30,68,192106,0.677,0.0405,0.682,0.0,0.0351,0.875,-6.879,0.0361,106.279,9,4
Afrodisiac,Afrodisiac,Brandy,62K7EHA67O48gg7lTtcyc2,2004,53,228320,0.515,0.321,0.605,0.0,0.0991,0.719,-5.629,0.193,98.98,11,4
Wonderful,R.U.L.E.,Ja Rule,1bl99Q4umnPomYGv3dQP67,2004-01-01,63,270506,0.663,0.277,0.777,0.0,0.0466,0.758,-4.954,0.109,92.68,11,4
I Do,PowerBallin',Chingy,1hvyMcoNYE2AMYLs2tBADI,2004-01-01,48,237958,0.862,0.0526,0.664,0.0,0.303,0.566,-5.18,0.154,170.1,4,4
Naughty Girl,Dangerously In Love,Beyoncé,0CPLnPUUHh44vAzDSM5ZlR,2003-03-10,63,208600,0.735,0.239,0.466,6.24e-06,0.102,0.643,-8.65,0.0857,99.973,6,4
Zurück zu dir,Noiz,Söhne Mannheims,0y3bwVULD6bgB4tZPRYSN3,2004-06-14,35,307866,0.525,0.584,0.452,0.0,0.108,0.442,-9.216,0.0547,169.996,7,4
Karma,The Hunger For More,Lloyd Banks,25YwwruYRtxe6RQdKtrZFS,2004-01-01,59,278533,0.605,0.0392,0.829,0.0,0.196,0.708,-2.377,0.444,176.103,10,4
Gelevera Deresi,Hayde,Kâzım Koyuncu,2JwseAhr24izsZgxqEoLfn,2004-03-17,53,281386,0.487,0.848,0.223,0.0,0.0819,0.177,-7.634,0.031,89.768,5,5
American Psycho II,D-12 World,D12,0Qr9Dl5b43RAZuXTSqzBzu,2004-01-01,61,224240,0.646,0.403,0.83,0.0,0.138,0.71,-4.456,0.32,93.364,6,4
Eyes On You - Radio Mix,Me Against Myself,Jay Sean,3iDGjoK2Qhj7hSzLDLEosc,2004-01-01,43,190493,0.802,0.0775,0.672,0.0,0.136,0.619,-4.971,0.0847,96.525,7,4
